,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,Result,Certified,agegroup,EducationLevel,placed
19654,2,1,1,3,6,561,262,6,551,310,3538,12,17,1,1,1,3,2,
93407,2,1,4,3,12,48,617,12,49,48,1420,4,7,6,1,1,2,2,
125477,1,1,1,3,6,83,36,6,81,192,4380,3,9,1,1,1,3,3,
47619,2,1,3,1,13,50,87,13,51,365,3097,24,67,6,1,1,2,3,
13831,1,1,1,3,5,11,11,5,11,11,11,1,1,1,1,1,3,2,
135325,2,1,4,3,6,22,45,6,22,22,1611,28,63,12,4,2,3,2,
59563,2,1,2,1,6,131,387,6,128,50,3872,15,32,1,4,2,2,3,
97075,1,1,3,3,21,130,412,21,262,249,827,9,130,1,4,2,2,5,
66196,1,1,1,3,8,318,397,8,301,89,1622,25,73,1,1,1,3,5,
46237,2,1,4,3,5,126,61,5,43,42,125,17,31,1,1,1,3,3,
33921,2,1,1,3,7,366,45,7,235,225,1734,9,35,1,1,1,2,3,
78130,1,1,3,3,3,411,2031,3,407,54,6630,3,45,1,1,1,3,3,
139458,2,1,4,1,21,384,87,21,378,352,740,5,66,1,1,1,3,5,
113148,2,1,4,3,18,632,45,18,596,364,4100,12,17,1,3,2,3,3,
110199,1,1,3,3,5,58,461,5,58,59,967,3,9,1,1,1,1,2,
125346,1,1,1,3,1,322,14,1,323,305,537,6,6,1,3,2,3,3,
81219,2,1,4,3,5,359,99,5,359,333,1426,4,4,1,1,1,3,3,
37796,1,1,1,3,6,22,654,6,22,22,2731,3,9,1,1,1,3,3,
55788,1,1,3,1,13,134,59,13,131,126,534,9,35,1,1,1,3,3,
114862,2,1,1,3,16,355,34,16,354,329,1875,12,17,1,1,1,4,2,
75978,2,1,3,3,19,60,701,19,60,61,2526,3,45,1,1,1,3,2,
149338,1,1,1,1,11,530,34,11,522,463,3465,1,59,1,2,2,5,5,
90472,1,1,3,1,6,459,17,6,453,412,3243,8,89,1,1,1,4,2,
48451,1,1,4,3,22,153,149,25,151,146,197,1,1,1,1,1,3,2,
76817,2,1,4,4,8,498,399,8,231,222,7387,9,35,17,1,1,4,3,
108453,2,1,3,1,6,369,99,6,366,340,692,12,17,6,1,1,3,3,
101169,1,1,3,3,22,155,541,23,146,306,1200,6,81,1,1,1,3,5,
12085,1,1,3,1,14,200,47,14,196,189,1212,9,35,7,1,1,6,3,
27680,1,1,3,3,11,95,43,11,92,463,3429,1,1,1,1,1,2,2,
124658,2,1,1,3,5,346,341,5,344,321,5636,9,13,1,1,1,3,2,
58534,1,1,3,3,3,6,68,3,6,6,7084,1,1,1,1,1,2,2,
30420,2,1,3,3,8,410,11,8,406,374,856,4,4,1,1,1,4,3,
116208,1,1,1,3,6,561,71,6,551,310,2724,1,1,1,1,1,2,3,
81763,1,1,4,3,6,8,430,6,8,8,2973,4,7,1,1,1,3,3,
103156,1,1,3,3,13,50,87,13,51,194,284,7,47,1,1,1,3,5,
10435,2,1,1,3,6,83,654,6,81,192,2342,26,119,1,1,1,4,2,
17826,2,1,1,5,3,133,774,3,90,64,2939,34,197,1,2,2,3,3,
16731,2,1,1,4,6,79,469,6,77,78,1421,3,9,1,4,2,3,3,
53187,2,1,3,1,32,447,89,32,441,338,1034,15,112,1,3,2,3,3,
70587,1,1,4,4,15,45,436,3,6,6,4249,7,11,1,1,1,4,3,
97671,2,1,1,3,11,383,54,11,377,351,3224,5,77,1,1,1,3,3,
47230,1,1,3,3,3,52,132,3,53,53,171,1,1,1,1,1,2,2,
26446,1,1,4,3,20,113,174,20,110,174,248,6,6,1,3,2,3,2,
118315,2,1,4,3,5,359,455,5,39,333,949,3,9,1,3,2,3,3,
17104,1,1,3,3,15,426,216,15,266,386,1635,7,10,1,1,1,7,3,
71570,1,1,3,3,3,62,1062,3,398,230,7327,4,4,1,1,1,2,3,
65929,1,1,4,3,4,404,183,4,401,369,1578,4,70,1,1,1,3,3,
59510,2,1,4,1,15,223,946,15,257,280,2586,19,40,2,1,1,3,3,
123323,2,1,1,3,24,371,746,23,368,213,1880,6,6,1,1,1,2,3,
148288,2,1,3,3,3,69,3,3,68,4,82,10,25,1,1,1,7,2,
137969,1,1,1,3,1,114,136,1,111,231,1863,5,5,1,1,1,2,2,
9427,1,1,4,3,9,500,208,9,24,24,2978,9,35,1,3,2,3,3,
140915,1,1,3,3,22,121,136,25,356,335,4886,1,1,1,1,1,4,2,
76960,2,1,3,3,13,26,26,13,26,26,26,10,65,1,1,1,7,5,
114529,2,1,1,3,8,407,262,8,16,16,3543,12,17,1,1,1,3,2,
122255,1,1,1,3,8,149,265,8,147,142,2980,1,1,1,1,1,5,2,
108966,2,1,3,3,12,161,157,12,174,201,581,9,35,16,1,1,3,3,
111816,1,1,1,1,1,72,54,1,571,305,3175,6,41,1,1,1,3,2,
13977,2,1,3,4,5,42,106,5,43,42,133,24,67,1,1,1,3,3,
71935,1,1,4,1,23,81,1322,22,79,526,4062,1,1,1,1,1,3,3,
68687,2,1,1,1,5,27,99,5,27,27,139,5,5,1,1,1,4,3,
108583,1,1,2,2,32,468,73,32,459,338,6891,9,43,1,1,1,3,3,
70169,2,1,1,3,19,390,2242,19,385,356,7276,4,7,8,1,1,2,3,
148758,1,1,1,3,4,363,423,4,362,337,2421,1,1,1,1,1,5,2,
33388,1,1,1,1,21,384,87,21,378,352,740,1,8,1,2,2,4,2,
25842,1,1,3,3,18,551,59,18,125,122,161,9,35,1,1,1,4,5,
57786,1,1,3,3,3,9,9,3,9,9,3793,1,1,1,1,1,3,2,
46393,2,1,3,3,5,171,39,5,39,39,1862,25,73,1,1,1,3,5,
50869,1,1,1,3,6,12,2026,6,12,12,6605,7,11,1,1,1,3,3,
37313,1,1,3,3,24,486,556,23,579,451,3884,6,6,1,1,1,3,5,
101662,1,1,1,1,5,157,67,5,155,319,141,1,54,1,1,1,4,3,
14068,2,1,3,1,5,215,38,5,212,205,308,4,4,1,1,1,2,3,
130813,1,1,3,1,12,97,67,12,57,23,141,5,42,1,1,1,2,3,
32769,1,1,1,4,8,534,90,8,526,466,4156,1,1,1,1,1,5,2,
130978,2,1,1,1,8,418,87,8,556,143,2430,18,37,1,1,1,3,3,
42173,2,1,3,1,5,554,118,5,546,479,152,4,4,1,1,1,1,3,
43207,1,1,3,3,5,358,1859,5,358,363,6691,25,73,1,1,1,4,5,
6820,2,1,3,3,14,513,1113,14,455,414,3279,4,4,1,3,2,3,2,
72644,1,1,3,1,15,254,159,15,257,248,789,5,22,1,2,2,2,3,
1380,1,1,3,1,3,62,59,3,398,230,808,7,10,1,1,1,3,3,
139974,1,1,1,4,8,220,915,8,218,85,2476,1,1,1,1,1,3,2,
5164,2,1,3,4,12,161,67,12,174,201,2437,5,5,1,1,1,3,3,
15292,2,1,4,1,11,108,59,11,105,102,925,12,17,1,1,1,2,3,
23671,2,1,4,3,11,356,135,11,355,330,2712,3,38,1,1,1,3,3,
50362,2,1,3,3,5,120,299,5,117,91,4047,14,137,1,1,1,3,3,
13042,2,1,2,3,8,335,87,8,334,87,720,1,59,1,1,1,3,2,
135036,1,1,4,1,8,433,65,8,423,275,959,1,1,1,1,1,3,2,
39378,1,1,1,3,5,201,341,5,197,190,2644,1,1,1,1,1,2,3,
143574,2,1,1,3,21,139,123,21,136,131,176,2,60,1,4,2,3,2,
99911,2,1,3,3,18,551,2329,18,543,475,7589,3,9,1,1,1,3,3,
90682,2,1,3,5,18,441,1972,18,539,398,1177,3,9,1,1,1,3,3,
126737,1,1,1,3,18,589,850,18,643,523,3891,1,1,6,1,1,5,5,
130371,2,1,3,1,14,324,481,14,440,233,1017,6,6,1,1,1,2,2,
20029,2,1,3,1,3,78,49,3,76,6,519,17,75,1,4,2,2,3,
81639,1,1,1,3,11,383,219,11,377,351,4366,1,1,1,1,1,2,3,
105790,2,1,4,1,11,183,45,11,181,175,251,19,46,1,3,2,1,2,
144442,2,1,4,1,14,272,85,14,652,400,96,3,20,1,1,1,3,2,
13223,2,1,1,3,8,230,208,8,233,88,2452,3,45,1,1,1,4,2,
122218,2,1,1,3,11,183,105,11,181,175,1111,3,38,1,1,1,4,3,
32961,2,1,1,1,6,104,384,6,382,25,754,5,22,1,1,1,2,5,
98701,2,1,3,1,11,86,19,11,84,117,415,3,9,1,2,2,3,3,
67125,2,1,3,3,6,140,189,6,137,133,280,4,7,8,1,1,4,3,
125372,2,1,3,5,11,350,1189,20,353,107,3904,1,1,2,2,2,4,2,
73450,1,1,4,3,3,9,68,3,9,9,6206,1,1,1,1,1,2,2,
65843,2,1,2,1,10,674,67,10,20,20,6284,5,22,1,1,1,3,2,
94789,2,1,1,3,5,118,158,5,115,112,2797,5,5,1,1,1,3,3,
40645,2,1,4,3,6,459,760,6,453,412,4932,4,7,1,1,1,3,2,
62639,2,1,3,4,11,350,446,12,268,23,915,23,63,21,1,1,4,3,
131844,1,1,4,7,15,254,266,15,257,248,2495,5,5,1,1,1,3,2,
66571,1,1,3,3,3,3,1212,3,3,3,4888,4,7,1,1,1,3,3,
2284,1,1,3,3,8,16,201,8,16,16,1608,1,24,1,1,1,5,2,
56932,2,1,3,3,11,370,19,11,300,284,695,4,7,1,1,1,3,5,
12649,1,1,3,3,14,40,425,14,40,414,4196,5,5,1,1,1,3,3,
72070,2,1,3,3,5,157,11,5,155,150,202,4,4,1,1,1,3,3,
24088,2,1,1,3,5,151,1429,5,149,144,4444,3,20,1,1,1,3,2,
80262,2,1,3,1,24,243,87,23,245,235,359,9,49,2,1,1,3,5,
4316,2,1,1,1,5,213,61,5,210,203,302,3,44,2,3,2,2,2,
149898,2,1,3,3,13,50,87,13,51,194,284,12,17,1,1,1,4,3,
90212,2,1,3,5,25,117,45,24,114,111,5954,2,2,4,1,1,4,2,
111460,1,1,4,4,15,207,209,15,223,216,325,4,7,1,1,1,2,2,
95671,1,1,3,1,5,157,67,5,155,319,141,8,28,1,1,1,2,2,
138676,2,1,4,3,5,294,283,5,279,266,2547,9,13,1,1,1,4,3,
62243,2,1,4,3,7,366,67,7,281,267,1159,5,42,1,1,1,5,3,
18060,1,1,4,3,9,292,393,9,292,277,3183,17,31,1,1,1,4,3,
94034,2,1,1,3,5,56,188,5,103,191,279,3,9,1,1,1,2,5,
33936,2,1,3,3,14,374,54,14,325,309,4104,2,15,1,1,1,3,5,
45904,2,1,3,3,14,200,47,14,196,189,1212,9,35,1,3,2,4,3,
78460,2,1,3,4,5,353,11,5,351,327,622,22,57,1,3,2,5,5,
103949,1,1,3,1,5,429,38,8,15,15,941,3,39,1,1,1,4,3,
31378,2,1,1,1,1,349,318,1,346,231,612,5,42,1,1,1,2,3,
108136,2,1,1,5,8,410,1453,8,406,374,4508,10,65,5,1,1,2,3,
108437,2,1,4,3,4,53,1396,4,413,382,6308,14,23,1,1,1,6,5,
108506,1,1,1,3,9,386,45,9,38,38,3298,7,10,1,1,1,3,3,
18807,1,1,3,3,3,124,724,3,41,6,5263,1,1,1,3,2,4,2,
94649,2,1,3,3,5,346,341,5,190,184,1001,9,43,1,1,1,3,3,
63690,2,1,1,3,13,553,84,13,545,477,1798,24,67,8,3,2,3,5,
92950,2,1,2,3,13,553,26,13,545,477,2027,10,65,1,4,2,3,2,
36063,2,1,1,3,22,154,19,25,152,147,198,3,45,1,1,1,3,5,
54785,1,1,1,1,17,67,135,16,217,210,315,17,75,1,1,1,3,2,
94205,1,1,3,3,12,23,67,12,174,23,114,7,10,1,1,1,4,2,
67660,1,1,1,1,4,363,38,4,362,337,2529,19,101,1,3,2,3,5,
84958,2,1,3,3,11,350,54,11,347,323,1436,5,77,1,1,1,4,2,
88291,2,1,1,3,22,155,1,25,153,148,200,4,7,2,1,1,2,3,
115345,1,1,1,3,5,118,45,5,402,371,955,9,35,1,3,2,2,3,
49939,2,1,3,5,13,122,59,13,118,115,680,3,20,1,3,2,3,3,
23789,1,1,3,1,11,490,30,11,482,431,1257,1,59,1,1,1,6,2,
23019,2,1,3,1,5,66,314,5,65,67,606,5,42,1,1,1,3,3,
3598,2,1,3,1,24,486,87,23,481,501,2201,18,108,1,1,1,5,2,
26256,1,1,1,3,22,121,14,25,356,332,1477,19,104,1,1,1,2,5,
98841,1,1,4,1,5,7,11,5,7,375,2825,3,38,1,3,2,1,3,
119041,2,1,1,4,6,17,454,6,17,17,5223,11,30,1,1,1,3,5,
46863,1,1,1,1,4,312,178,4,313,297,1509,8,89,1,1,1,5,3,
28535,1,1,1,3,5,42,1861,5,43,212,6043,1,24,1,1,1,3,2,
26926,2,1,3,3,12,23,67,12,57,23,114,5,5,1,3,2,3,2,
76501,1,1,3,3,5,294,902,5,279,266,2435,1,24,1,1,1,7,3,
1237,2,1,4,4,3,35,162,3,35,35,226,2,2,1,1,1,2,2,
99481,2,1,3,5,13,480,59,13,473,425,1299,1,24,1,1,1,3,3,
50468,1,1,1,3,8,315,472,8,209,157,1187,1,1,1,1,1,4,3,
29415,2,1,3,3,5,348,763,5,361,93,2813,6,6,5,1,1,3,5,
14125,2,1,1,3,11,183,81,5,112,109,3416,15,82,1,1,1,3,3,
113602,2,1,4,3,5,377,341,5,373,345,3238,21,53,1,1,1,2,2,
93021,1,1,3,3,13,414,59,13,410,379,882,7,10,1,1,1,2,2,
47888,1,1,4,3,12,161,74,12,174,23,233,6,6,1,1,1,2,2,
22116,1,1,4,4,13,553,26,13,545,477,5570,10,105,1,1,1,3,2,
20958,2,1,3,1,21,63,436,21,523,464,3900,5,42,1,1,1,3,3,
115030,2,1,3,3,12,267,1041,12,268,48,6474,3,9,1,1,1,3,3,
13895,1,1,2,3,1,72,311,1,430,394,3594,1,1,1,1,1,3,2,
87797,1,1,1,3,6,8,633,6,8,8,7145,1,1,1,1,1,5,2,
18751,2,1,1,3,3,41,1665,3,41,41,5256,3,9,1,1,1,2,3,
44814,2,1,4,3,5,345,953,5,343,320,6354,4,4,1,1,1,3,3,
147504,2,1,1,3,29,612,928,29,600,252,2521,8,12,5,1,1,3,2,
124667,1,1,3,1,6,527,30,6,520,422,2905,17,72,1,1,1,3,3,
70069,2,1,1,3,15,110,316,15,101,98,2045,3,20,6,1,1,3,3,
54703,2,1,1,3,1,322,14,1,323,305,537,6,41,1,1,1,4,5,
142021,1,1,1,3,1,72,136,1,198,72,3446,5,66,1,1,1,2,3,
47500,1,1,3,1,22,153,608,25,151,243,4979,8,12,1,1,1,4,2,
2927,2,1,4,3,13,310,87,13,26,261,570,18,88,1,1,1,3,3,
133073,2,1,1,1,23,81,84,22,79,80,95,9,13,1,1,1,3,3,
87495,2,1,1,1,11,141,59,11,138,134,179,9,35,1,3,2,2,3,
12418,2,1,1,1,9,392,59,9,388,358,767,17,31,1,1,1,2,3,
138247,2,1,1,7,15,344,209,15,223,216,325,4,4,1,1,1,4,5,
86058,2,1,4,7,15,195,489,15,192,186,1978,11,30,2,3,2,3,3,
101186,1,1,4,3,5,151,94,5,149,144,368,21,53,2,1,1,3,3,
8667,1,1,1,3,16,625,89,16,624,81,2218,8,28,2,1,1,2,3,
103884,1,1,1,1,8,499,65,8,290,275,1330,1,1,1,1,1,7,2,
73764,2,1,3,3,5,101,774,5,190,184,3740,3,9,1,1,1,3,3,
71568,1,1,3,3,3,35,168,3,357,35,1327,7,52,1,1,1,4,2,
105962,2,1,3,3,5,281,526,6,8,8,1151,22,91,6,1,1,3,3,
85606,1,1,3,3,3,9,43,3,9,9,3489,1,24,1,1,1,6,2,
100894,1,1,1,3,8,205,404,8,502,33,1527,11,69,1,1,1,3,3,
92941,2,1,3,3,6,79,1701,6,137,246,5425,3,9,1,1,1,5,3,
131328,1,1,1,3,6,8,258,6,8,8,3292,1,1,1,1,1,3,2,
121372,1,1,1,4,22,119,87,25,116,132,401,2,60,1,1,1,5,2,
86184,1,1,4,3,8,276,219,8,269,258,7388,1,24,1,3,2,5,3,
131618,1,1,3,3,19,348,923,19,361,93,7372,1,1,2,1,1,2,3,
148648,2,1,1,1,5,201,61,5,197,190,273,4,7,1,3,2,1,2,
71290,1,1,1,5,5,126,447,5,122,119,918,3,9,2,3,2,3,3,
43466,1,1,1,1,4,385,38,4,379,353,1236,6,41,1,1,1,2,3,
138453,2,1,1,3,6,8,33,6,8,8,5677,4,7,1,1,1,3,3,
65965,1,1,3,5,20,116,200,20,113,110,1432,1,1,1,1,1,7,2,
98070,2,1,1,3,6,83,633,6,81,192,6297,9,49,1,1,1,4,2,
28950,1,1,1,3,21,511,268,21,497,448,2774,10,18,1,3,2,4,1,
31432,2,1,3,3,3,9,153,3,68,4,2470,10,25,1,1,1,3,2,
59748,1,1,4,3,5,201,61,5,197,190,273,9,13,1,3,2,2,3,
89079,2,1,3,3,22,155,515,4,236,226,1113,2,15,1,1,1,4,2,
78714,1,1,3,3,4,289,346,4,288,272,867,7,11,1,1,1,3,3,
24791,2,1,3,4,5,377,341,5,190,334,2917,3,9,6,1,1,3,3,
49906,2,1,3,1,22,119,54,25,116,113,146,3,20,1,1,1,3,4,
133353,2,1,1,3,6,8,1019,6,8,8,4036,12,17,1,1,1,2,2,
138506,2,1,4,1,8,276,65,8,342,318,1319,17,31,1,1,1,2,3,
53484,2,1,3,3,13,34,35,13,34,34,36,10,25,1,1,1,7,2,
20035,1,1,3,1,13,50,87,13,51,194,284,6,6,6,1,1,2,3,
81558,2,1,3,3,20,266,200,20,238,107,2220,24,67,1,1,1,2,2,
145298,1,1,3,3,6,140,579,6,137,133,5933,6,6,1,1,1,6,5,
149473,1,1,1,3,4,37,282,4,37,37,4221,9,43,1,1,1,3,3,
134870,1,1,1,3,18,589,850,18,643,523,3891,6,6,1,1,1,5,5,
23846,1,1,3,3,15,110,392,15,101,98,1901,4,70,12,1,1,3,2,
31256,2,1,1,1,11,341,135,11,339,315,593,9,35,1,3,2,2,3,
29789,2,1,3,3,12,23,23,12,23,23,1250,3,9,1,1,1,3,3,
121624,2,1,3,1,24,323,816,23,324,370,3745,5,22,1,1,1,2,3,
111586,1,1,4,3,3,78,117,3,76,6,7662,1,1,1,1,1,3,2,
21411,1,1,1,1,24,463,38,23,508,453,1631,1,54,1,1,1,6,2,
115118,1,1,3,3,28,217,681,28,215,208,5993,6,6,1,1,1,3,5,
109419,2,1,3,3,13,26,87,13,26,481,1821,11,30,1,1,1,3,3,
139290,2,1,4,3,21,99,623,21,392,446,1443,3,45,1,3,2,4,3,
23408,1,1,3,1,25,539,674,24,500,111,2596,18,108,1,1,1,3,3,
51794,2,1,3,5,9,292,19,9,18,18,1114,3,45,1,1,1,3,5,
117002,1,1,3,5,20,227,156,20,228,174,331,4,7,1,1,1,3,3,
83367,1,1,4,3,4,367,336,4,365,176,642,8,224,1,4,2,4,3,
71082,2,1,1,5,9,70,224,9,69,70,4361,15,32,1,1,1,6,3,
60743,1,1,2,3,8,149,296,8,147,142,559,3,9,1,1,1,3,3,
13989,2,1,1,3,5,346,11,5,344,321,1185,9,13,1,1,1,3,3,
77523,2,1,3,3,5,409,36,5,405,373,1086,3,45,1,1,1,3,3,
22598,1,1,1,3,8,91,91,8,89,88,105,3,9,1,1,1,3,3,
146918,1,1,1,5,24,463,38,23,456,105,1104,1,54,1,1,1,2,2,
82970,1,1,4,3,5,56,2141,5,103,100,6967,1,1,1,1,1,3,3,
36751,1,1,1,3,3,169,812,3,167,3,4192,7,47,1,1,1,3,2,
123523,2,1,4,3,5,359,82,5,359,333,4901,4,4,1,1,1,3,2,
148163,2,1,1,3,16,49,51,16,50,49,53,15,32,1,3,2,4,3,
67969,1,1,3,1,22,153,776,25,151,243,4091,5,42,1,1,1,5,3,
133167,2,1,4,3,3,78,52,3,76,6,1179,6,6,1,3,2,4,2,
27273,1,1,3,3,4,437,5,4,5,5,5,6,41,1,3,2,2,5,
118907,2,1,1,1,8,188,37,8,186,36,3626,15,26,1,1,1,2,4,
68159,2,1,1,1,19,297,93,3,90,64,107,19,115,3,2,2,3,2,
133763,2,1,3,1,5,496,599,5,488,437,1380,15,32,1,1,1,3,3,
126730,2,1,1,3,9,86,826,9,84,117,2147,8,183,1,1,1,3,3,
117804,2,1,1,3,6,68,779,6,67,69,6325,4,4,14,1,1,3,3,
107418,2,1,3,5,12,48,181,12,49,90,261,4,70,1,1,1,2,3,
127338,2,1,3,3,6,79,1049,6,77,78,7745,10,14,1,1,1,4,2,
37159,2,1,3,3,4,143,621,4,294,377,1434,14,145,6,1,1,2,3,
110720,2,1,3,1,7,624,60,7,281,267,4460,5,5,1,1,1,3,3,
96802,1,1,1,1,12,267,836,12,268,201,2172,17,96,1,1,1,4,3,
20862,1,1,2,2,2,329,52,2,328,336,5000,6,55,1,1,1,1,2,
44676,1,1,4,3,15,110,316,15,101,98,6496,3,9,1,1,1,2,3,
91651,1,1,1,1,3,442,4,3,529,64,1820,4,4,1,1,1,3,3,
96479,1,1,3,1,8,270,88,8,231,222,102,5,5,1,1,1,1,2,
4633,2,1,3,4,3,62,219,3,398,230,2595,3,9,3,1,1,3,3,
69443,1,1,4,4,11,370,21,11,300,284,1795,12,17,2,1,1,3,3,
81606,1,1,1,3,4,526,1423,4,519,460,4419,1,1,1,1,1,6,2,
3027,1,1,1,3,8,449,584,8,443,16,1323,7,47,1,3,2,3,3,
132189,2,1,3,5,12,462,67,12,23,58,1102,5,5,1,1,1,3,3,
140129,1,1,4,7,15,314,108,15,317,268,1516,4,4,3,1,1,2,3,
49099,2,1,1,1,11,370,1410,11,300,284,4377,5,42,5,1,1,3,3,
96743,2,1,1,4,8,205,783,8,502,33,1997,20,51,1,1,1,3,3,
74055,2,1,1,1,6,542,440,6,534,172,1686,15,32,1,1,2,2,3,
83696,1,1,3,4,15,344,209,15,223,216,325,11,79,1,1,1,4,5,
137900,1,1,3,3,24,476,981,23,468,420,2719,1,8,6,1,1,5,2,
79931,1,1,4,7,15,223,510,15,221,214,1091,4,4,5,1,1,4,3,
121248,1,1,1,3,8,205,404,8,502,33,1527,7,47,1,1,1,2,3,
104011,2,1,4,1,11,183,85,29,261,252,96,3,45,1,1,1,1,2,
56783,1,1,3,3,11,431,944,11,604,273,2580,4,7,6,1,1,2,2,
108682,2,1,3,1,13,50,59,13,51,194,843,4,4,1,1,1,3,3,
64522,2,1,4,1,13,123,59,13,119,116,1392,9,21,1,1,1,3,5,
36703,1,1,1,3,5,57,132,5,56,57,171,1,1,1,1,1,3,3,
39172,1,1,3,1,12,30,59,12,158,48,399,17,90,1,1,1,2,5,
35503,1,1,1,3,6,12,33,6,8,8,1981,9,36,1,3,2,4,3,
140361,1,1,3,3,5,337,382,5,97,95,4602,3,9,1,1,1,3,3,
6330,1,1,1,3,1,629,151,1,14,14,666,5,42,1,1,1,2,5,
68,2,1,4,3,5,58,64,5,58,59,68,9,36,1,1,1,3,3,
68452,2,1,3,3,12,267,67,12,268,201,4175,5,5,1,1,1,3,2,
137418,2,1,1,3,5,144,485,5,284,138,1308,11,30,1,1,1,4,5,
52102,2,1,3,3,5,56,1162,12,158,201,3451,23,63,17,3,2,3,2,
97121,2,1,3,1,5,290,98,5,217,274,119,28,63,6,3,2,3,2,
105551,2,1,1,3,4,312,503,4,313,297,1106,3,9,1,2,2,4,5,
137341,2,1,3,3,5,43,77,5,44,43,3986,3,19,1,1,1,4,3,
106995,2,1,3,5,11,242,562,11,244,234,1266,4,4,8,3,2,3,2,
130196,1,1,3,1,17,525,135,17,518,293,1541,6,55,1,1,1,3,3,
52442,2,1,3,3,4,473,290,4,465,418,1140,3,45,1,1,1,4,6,
75198,1,1,1,1,3,304,59,3,306,54,1054,2,2,6,1,1,3,3,
140579,2,1,4,3,5,101,774,5,190,184,3740,3,9,1,1,1,2,3,
27906,2,1,2,1,8,335,87,8,334,87,720,1,59,1,4,2,4,2,
126092,1,1,4,3,5,57,562,5,412,57,2079,1,1,1,1,1,3,3,
78989,2,1,1,1,3,133,4,3,130,64,425,5,77,1,3,2,3,2,
47382,2,1,1,4,3,158,43,3,280,41,432,12,17,1,1,1,3,2,
62723,1,1,4,3,4,514,515,4,352,328,4429,2,34,11,1,1,3,2,
103372,1,1,3,3,12,23,67,12,57,23,114,1,1,1,1,1,7,2,
110880,2,1,2,3,8,59,37,8,275,60,5332,11,30,6,1,1,4,4,
119118,1,1,1,7,6,25,139,6,25,50,3469,10,25,1,3,2,2,3,
140565,1,1,4,3,17,166,77,17,164,68,7365,1,1,1,1,1,2,2,
121348,1,1,3,3,5,359,132,5,359,333,171,5,5,1,1,1,3,3,
2151,1,1,1,3,5,285,485,5,284,138,1308,9,36,1,1,1,2,3,
137453,2,1,1,5,7,373,1750,7,126,13,5639,3,45,1,1,1,3,5,
126768,2,1,1,3,8,276,1086,8,269,258,3154,3,39,4,1,1,4,3,
87800,1,1,1,3,24,167,38,23,165,159,218,4,4,1,1,1,2,3,
44893,1,1,3,3,8,300,1463,8,301,89,4535,9,76,1,1,1,3,3,
63067,2,1,3,3,9,77,114,9,75,331,636,3,9,1,1,1,3,3,
135086,2,1,3,1,19,60,361,19,60,61,5022,3,9,1,1,1,2,3,
75244,2,1,3,1,21,99,316,21,392,361,2590,3,45,7,1,1,3,3,
41085,1,1,1,3,8,276,404,8,269,258,2413,4,4,1,1,1,4,3,
100404,2,2,3,1,17,378,694,17,592,347,5765,13,36,6,1,1,4,3,
126046,1,1,3,3,5,43,81,5,44,43,2976,1,1,12,1,1,6,2,
59719,1,2,3,1,6,179,372,6,178,170,6769,13,85,12,1,1,6,2,
81944,2,1,1,3,8,135,132,8,132,127,171,3,9,1,1,1,3,3,
73687,2,1,3,3,3,304,568,3,306,54,1281,11,69,5,3,2,4,2,
109624,2,1,3,1,23,298,31,22,297,281,472,5,22,1,2,2,3,3,
116942,2,1,3,1,20,266,45,20,238,107,347,12,17,1,2,2,2,2,
53103,1,1,2,3,21,491,99,21,483,432,1261,1,24,1,1,1,3,3,
116881,1,1,2,1,17,54,135,17,230,65,2592,17,75,1,3,2,4,5,
21,2,1,1,3,6,22,22,6,22,22,22,10,18,1,1,1,4,2,
14933,2,1,1,5,11,183,45,11,181,175,251,14,145,1,1,1,2,3,
103557,2,1,1,3,19,297,1129,15,418,386,4479,3,3,1,1,1,2,3,
24610,1,1,1,1,8,418,87,8,556,143,2430,18,37,2,1,1,2,5,
34351,2,1,1,3,5,221,43,5,122,212,5422,10,25,1,1,1,2,2,
99583,2,1,1,5,6,47,87,6,48,47,645,24,67,1,1,1,2,2,
112749,2,1,3,1,3,62,59,3,398,230,808,3,9,1,4,2,2,3,
55335,1,1,3,3,18,55,59,18,55,56,63,1,24,1,1,1,3,3,
143460,1,1,3,5,12,23,124,12,23,90,936,1,33,1,1,1,2,3,
145191,1,1,4,3,5,126,447,5,122,119,918,3,9,2,1,1,3,3,
87503,2,1,1,3,12,267,288,12,268,201,2576,4,4,1,1,1,2,5,
73066,1,1,1,1,5,359,132,5,359,333,171,5,5,1,1,1,2,2,
13608,1,1,1,3,5,171,67,5,39,162,223,1,1,1,1,1,3,2,
54110,2,1,1,3,8,318,67,12,268,201,710,5,5,1,1,1,3,2,
68251,2,1,1,1,5,31,30,5,31,31,31,3,38,1,2,2,1,3,
48153,2,1,3,3,18,331,115,18,329,242,563,3,9,2,1,1,4,3,
77739,1,1,3,3,5,7,1457,5,7,437,4518,6,6,1,1,1,2,3,
146962,1,1,3,3,4,289,346,4,288,272,867,7,11,1,1,1,3,5,
87570,2,1,3,5,22,174,136,25,248,169,3022,5,5,1,1,1,2,3,
67393,1,1,4,3,13,176,26,13,176,167,235,10,65,1,1,1,6,2,
144021,2,1,3,1,3,41,49,3,41,41,51,9,35,1,2,2,2,3,
122924,1,1,3,1,14,196,54,14,193,187,266,1,1,1,2,2,3,3,
149548,2,1,1,5,5,353,11,5,351,327,622,11,69,1,1,1,3,3,
